Year,Month,day_of_week,hour_of_day,origin,destination,estimated_ridership
2025,1,Saturday,18,0,8,1.8685
2025,1,Saturday,18,7,1,14.0775
2025,1,Saturday,18,1,0,38.4155
2025,1,Saturday,18,1,8,12.6702
2025,1,Saturday,18,2,3,59.4625
2025,1,Saturday,18,0,2,5.7888
2025,1,Saturday,18,7,3,30.9242
2025,1,Saturday,18,4,5,16.1795
2025,1,Saturday,18,1,2,33.8115
2025,1,Saturday,18,5,1,11.73
2025,1,Saturday,18,6,7,7.4328
2025,1,Saturday,18,1,4,110.9825
2025,1,Saturday,18,4,0,19.3517
2025,1,Saturday,18,4,2,36.0163
2025,1,Saturday,18,4,8,10.8482
2025,1,Saturday,18,3,5,32.7917
2025,1,Saturday,18,0,6,6.1758
2025,1,Saturday,18,8,2,4.3772
2025,1,Saturday,18,7,6,6.0607
2025,1,Saturday,18,3,8,19.295
2025,1,Saturday,18,8,3,28.3218
2025,1,Saturday,18,3,4,161.3265
2025,1,Saturday,18,5,2,9.3115
2025,1,Saturday,18,7,4,37.6757
2025,1,Saturday,18,5,6,15.0292
2025,1,Saturday,18,1,6,60.6232
2025,1,Saturday,18,6,3,102.6523
2025,1,Saturday,18,8,6,7.3945
2025,1,Saturday,18,0,1,22.9295
2025,1,Saturday,18,4,3,141.8895
2025,1,Saturday,18,2,6,25.1295
2025,1,Saturday,18,3,2,50.6447
2025,1,Saturday,18,8,5,5.5052
2025,1,Saturday,7,2,5,2.8613
2025,1,Saturday,7,6,1,14.205
2025,1,Saturday,7,8,5,3.2753
2025,1,Saturday,7,7,5,1.4917
2025,1,Saturday,7,4,2,4.567
2025,1,Saturday,7,6,5,2.6243
2025,1,Saturday,7,5,6,0.8835
2025,1,Saturday,7,7,4,4.0275
2025,1,Saturday,7,4,1,8.0067
2025,1,Saturday,7,8,4,8.4413
2025,1,Saturday,7,8,2,9.7943
2025,1,Saturday,7,0,1,22.494
2025,1,Saturday,7,3,7,11.005
2025,1,Saturday,7,7,6,1.1895
2025,1,Saturday,7,4,3,20.2238
2025,1,Saturday,7,3,6,29.833
2025,1,Saturday,7,0,7,1.7425
2025,1,Saturday,7,6,2,15.3307
2025,1,Saturday,7,0,4,9.5115
2025,1,Saturday,7,5,8,0.3153
2025,1,Saturday,7,0,6,9.8497
2025,1,Saturday,7,4,0,5.3397
2025,1,Saturday,7,6,3,26.6447
2025,1,Saturday,7,3,5,14.3587
2025,1,Saturday,7,8,7,0.3027
2025,1,Saturday,7,2,4,4.5635
2025,1,Saturday,7,1,4,8.0278
2025,1,Saturday,7,8,3,14.0522
2025,1,Saturday,7,5,3,7.013
2025,1,Saturday,7,8,1,12.838
2025,1,Saturday,7,8,6,1.759
2025,1,Saturday,7,1,7,1.8557
2025,1,Saturday,7,5,1,2.333
2025,1,Saturday,7,6,8,1.504
2025,1,Saturday,7,4,5,4.0165
2025,1,Saturday,7,1,3,20.432
2025,1,Saturday,7,2,0,6.8095
2025,1,Saturday,7,5,0,1.688
2025,1,Saturday,7,1,8,4.0235
2025,1,Saturday,7,3,8,9.2697
2025,1,Saturday,7,2,3,9.0128
2025,1,Saturday,7,2,1,5.84
2025,1,Saturday,7,6,4,9.9863
2025,1,Saturday,7,2,6,4.3092
2025,1,Saturday,7,0,5,4.7662
2025,1,Saturday,7,6,0,4.995
2025,1,Saturday,7,7,3,6.3742
2025,1,Saturday,7,3,0,6.502
2025,1,Saturday,7,0,8,1.6997
2025,1,Saturday,7,8,0,2.1178
2025,1,Saturday,7,3,2,16.0562
2025,1,Saturday,7,2,8,3.0485
2025,1,Saturday,7,7,0,0.25
2025,1,Saturday,7,1,0,7.6325
2025,1,Saturday,7,1,2,4.3498
2025,1,Saturday,7,5,2,2.3635
2025,1,Saturday,7,1,5,3.3893
2025,1,Saturday,7,4,8,3.0482
2025,1,Saturday,7,3,4,39.1987
2025,1,Saturday,7,4,7,3.4887
2025,1,Saturday,7,2,7,2.4125
2025,1,Saturday,7,7,1,4.9667
2025,1,Saturday,7,7,2,2.8997
2025,1,Saturday,7,6,7,0.615
2025,1,Saturday,7,4,6,4.5465
2025,1,Saturday,7,0,3,15.4127
2025,1,Saturday,7,1,6,7.1325
2025,1,Saturday,7,5,4,4.355
2025,1,Saturday,7,0,2,15.357
2025,1,Saturday,7,3,1,26.7067
2025,1,Saturday,19,5,7,3.0865
2025,1,Saturday,19,6,8,4.7863
2025,1,Saturday,19,6,1,22.2152
2025,1,Saturday,19,6,4,60.7685
2025,1,Saturday,19,0,6,6.4965
2025,1,Saturday,19,4,8,11.1805
2025,1,Saturday,19,4,5,15.7427
2025,1,Saturday,19,8,4,13.3537
2025,1,Saturday,19,6,5,13.4313
2025,1,Saturday,19,0,4,11.8305
2025,1,Saturday,19,4,0,20.273
2025,1,Saturday,19,5,0,4.6583
2025,1,Saturday,19,2,4,32.9778
2025,1,Saturday,19,3,5,27.019
2025,1,Saturday,19,1,0,29.39
2025,1,Saturday,19,3,0,21.0975
2025,1,Saturday,19,5,2,6.8215
2025,1,Saturday,19,1,7,10.003
2025,1,Saturday,19,6,2,23.4658
2025,1,Saturday,19,8,2,5.4448
2025,1,Saturday,19,7,3,26.2043
2025,1,Saturday,19,1,5,11.925
2025,1,Saturday,19,6,3,73.5478
2025,1,Saturday,19,0,5,3.0008
2025,1,Saturday,19,8,1,4.5233
2025,1,Saturday,19,1,6,44.7855
2025,1,Saturday,19,5,8,3.3528
2025,1,Saturday,19,2,7,10.195
2025,1,Saturday,19,2,3,55.1395
2025,1,Saturday,19,4,2,34.9915
2025,1,Saturday,19,0,2,8.6738
2025,1,Saturday,19,7,4,32.4915
2025,1,Saturday,19,2,1,23.9703
2025,1,Saturday,19,1,3,84.5297
2025,1,Saturday,19,7,1,7.0568
2025,1,Saturday,19,8,3,16.5737
2025,1,Saturday,19,0,7,1.5165
2025,1,Saturday,19,8,5,3.6962
2025,1,Saturday,19,5,4,23.122
2025,1,Saturday,19,0,3,13.894
2025,1,Saturday,19,0,1,21.5675
2025,1,Saturday,19,7,6,5.022
2025,1,Saturday,19,6,7,7.682
2025,1,Saturday,19,1,2,20.3435
2025,1,Saturday,19,1,8,5.7865
2025,1,Saturday,19,4,7,21.6402
2025,1,Saturday,19,2,8,9.6445
2025,1,Saturday,19,4,1,63.343
2025,1,Saturday,19,3,2,41.5522
2025,1,Saturday,19,7,5,1.6738
2025,1,Saturday,19,2,5,4.9518
2025,1,Saturday,19,7,0,0.6685
2025,1,Saturday,19,3,8,17.0257
2025,1,Saturday,19,8,6,5.7953
2025,1,Saturday,19,5,3,28.8022
2025,1,Saturday,19,3,4,128.1515
2025,1,Saturday,19,5,6,11.9207
2025,1,Saturday,19,1,4,79.4957
2025,1,Saturday,19,6,0,7.438
2025,1,Saturday,19,2,0,15.5265
2025,1,Saturday,19,3,6,80.6483
2025,1,Saturday,19,5,1,10.5447
2025,1,Saturday,19,2,6,28.0308
2025,1,Saturday,19,8,0,2.2305
2025,1,Saturday,19,4,3,129.1455
2025,1,Saturday,19,0,8,1.1488
2025,1,Saturday,19,4,6,51.0475
2025,1,Saturday,19,3,7,17.7395
2025,1,Saturday,19,7,2,3.3593
2025,1,Saturday,19,3,1,55.1495
2025,1,Saturday,8,3,0,7.9185
2025,1,Saturday,8,8,3,17.6203
2025,1,Saturday,8,4,5,5.4572
2025,1,Saturday,8,7,1,6.3265
2025,1,Saturday,8,2,5,3.3217
2025,1,Saturday,8,8,6,1.2512
2025,1,Saturday,8,4,6,6.0762
2025,1,Saturday,8,2,0,4.4202
2025,1,Saturday,8,2,7,2.6217
2025,1,Saturday,8,5,2,6.1945
2025,1,Saturday,8,1,3,42.867
2025,1,Saturday,8,5,4,13.199
2025,1,Saturday,8,0,1,46.633
2025,1,Saturday,8,6,4,15.4798
2025,1,Saturday,8,3,4,72.5742
2025,1,Saturday,8,0,3,14.3875
2025,1,Saturday,8,7,6,2.2688
2025,1,Saturday,8,8,5,2.3715
2025,1,Saturday,8,8,2,9.5295
2025,1,Saturday,8,5,7,0.546
2025,1,Saturday,8,7,2,6.5365
2025,1,Saturday,8,3,6,53.405
2025,1,Saturday,8,1,6,8.1023
2025,1,Saturday,8,6,1,35.8498
2025,1,Saturday,8,7,5,0.8887
2025,1,Saturday,8,2,4,12.1105
2025,1,Saturday,8,4,8,4.6697
2025,1,Saturday,8,5,3,14.104
2025,1,Saturday,8,0,7,1.026
2025,1,Saturday,8,1,0,15.4887
2025,1,Saturday,8,3,2,35.5777
2025,1,Saturday,8,0,8,6.2085
2025,1,Saturday,8,5,8,0.6547
2025,1,Saturday,8,6,3,51.0968
2025,1,Saturday,8,6,2,20.9358
2025,1,Saturday,8,0,2,13.6795
2025,1,Saturday,8,4,7,4.9353
2025,1,Saturday,8,1,2,17.3775
2025,1,Saturday,8,7,0,1.2082
2025,1,Saturday,8,8,0,3.2268
2025,1,Saturday,8,2,6,11.871
2025,1,Saturday,8,3,7,18.6305
2025,1,Saturday,8,3,5,24.9108
2025,1,Saturday,8,5,6,3.182
2025,1,Saturday,8,0,4,27.7692
2025,1,Saturday,8,1,5,8.1955
2025,1,Saturday,8,6,7,1.5452
2025,1,Saturday,8,7,3,14.4017
2025,1,Saturday,8,3,1,50.845
2025,1,Saturday,8,4,0,2.2028
2025,1,Saturday,8,5,0,2.0803
2025,1,Saturday,8,2,1,11.4198
2025,1,Saturday,8,0,6,8.8398
2025,1,Saturday,8,4,3,30.072
2025,1,Saturday,8,5,1,12.0425
2025,1,Saturday,8,8,4,9.7482
2025,1,Saturday,8,2,3,14.675
2025,1,Saturday,8,6,0,3.5687
2025,1,Saturday,8,1,7,3.1
2025,1,Saturday,8,4,1,28.8065
2025,1,Saturday,8,6,5,3.315
2025,1,Saturday,8,0,5,6.1397
2025,1,Saturday,8,1,4,27.2752
2025,1,Saturday,8,1,8,5.1893
2025,1,Saturday,8,6,8,5.7858
2025,1,Saturday,8,4,2,10.9635
2025,1,Saturday,8,2,8,8.8552
2025,1,Saturday,8,7,4,13.7547
2025,1,Saturday,8,3,8,21.0567
2025,1,Saturday,8,8,1,17.2648
2025,1,Saturday,20,7,5,0.997
2025,1,Saturday,20,0,6,6.5532
2025,1,Saturday,20,8,6,2.4113
2025,1,Saturday,20,5,4,16.8785
2025,1,Saturday,20,5,7,0.9342
2025,1,Saturday,20,4,7,12.1588
2025,1,Saturday,20,2,3,34.203
2025,1,Saturday,20,6,4,41.9707
2025,1,Saturday,20,6,3,45.3385
2025,1,Saturday,20,0,1,16.3532
2025,1,Saturday,20,0,8,1.8647
2025,1,Saturday,20,7,6,4.643
2025,1,Saturday,20,2,1,23.2887
2025,1,Saturday,20,8,5,0.9017
2025,1,Saturday,20,4,0,15.219
2025,1,Saturday,20,2,6,23.7185
2025,1,Saturday,20,6,0,4.8333
2025,1,Saturday,20,6,7,5.0973
2025,1,Saturday,20,5,2,5.7905
2025,1,Saturday,20,0,4,12.6867
2025,1,Saturday,20,7,2,3.6978
2025,1,Saturday,20,1,2,13.6213
2025,1,Saturday,20,4,6,48.0253
2025,1,Saturday,20,1,6,29.642
2025,1,Saturday,20,4,1,47.354
2025,1,Saturday,20,0,7,0.739
2025,1,Saturday,20,0,3,5.4617000000000004
2025,1,Saturday,20,4,5,13.4355
2025,1,Saturday,20,3,2,24.759
2025,1,Saturday,20,0,2,3.688
2025,1,Saturday,20,5,1,4.1913
2025,1,Saturday,20,0,5,1.4805
2025,1,Saturday,20,2,8,11.516
2025,1,Saturday,20,1,5,9.179
2025,1,Saturday,20,1,8,8.7885
2025,1,Saturday,20,3,4,78.301
2025,1,Saturday,20,3,7,15.946
2025,1,Saturday,20,3,5,16.068
2025,1,Saturday,20,5,8,2.688
2025,1,Saturday,20,8,1,1.957
2025,1,Saturday,20,7,0,1.74
2025,1,Saturday,20,3,6,63.8825
2025,1,Saturday,20,5,0,2.098
2025,1,Saturday,20,3,1,40.7172
2025,1,Saturday,20,1,4,42.8815
2025,1,Saturday,20,4,8,10.7405
2025,1,Saturday,20,2,7,4.8758
2025,1,Saturday,20,1,3,58.9005
2025,1,Saturday,20,2,5,6.824
2025,1,Saturday,20,6,2,9.3733
2025,1,Saturday,20,7,1,3.5142
2025,1,Saturday,20,6,1,9.368
2025,1,Saturday,20,7,8,0.375
2025,1,Saturday,20,8,2,2.4953
2025,1,Saturday,20,4,2,22.943
2025,1,Saturday,20,5,6,9.1367
2025,1,Saturday,20,2,0,12.5985
2025,1,Saturday,20,8,0,0.6115
2025,1,Saturday,20,1,7,5.7227
2025,1,Saturday,20,6,8,3.4238
2025,1,Saturday,20,7,3,20.8882
2025,1,Saturday,20,3,0,16.3935
2025,1,Saturday,20,1,0,19.5168
2025,1,Saturday,20,3,8,19.267
2025,1,Saturday,20,8,3,13.296
2025,1,Saturday,20,4,3,93.1075
2025,1,Saturday,20,8,4,4.6168
2025,1,Saturday,20,7,4,25.3722
2025,1,Saturday,20,5,3,21.2733
2025,1,Saturday,20,6,5,11.477
2025,1,Saturday,20,2,4,22.2245
2025,1,Saturday,9,1,3,59.8512
2025,1,Saturday,9,6,5,6.9733
2025,1,Saturday,9,4,2,23.0802
2025,1,Saturday,9,5,4,15.992
2025,1,Saturday,9,5,6,4.8153
2025,1,Saturday,9,6,0,4.7155
2025,1,Saturday,9,1,8,4.5125
2025,1,Saturday,9,8,4,13.4477
2025,1,Saturday,9,2,4,16.045
2025,1,Saturday,9,1,4,49.3092
2025,1,Saturday,9,7,3,15.783
2025,1,Saturday,9,5,8,2.414
2025,1,Saturday,9,0,7,3.7515
2025,1,Saturday,9,7,8,1.75
2025,1,Saturday,9,1,7,8.1185
2025,1,Saturday,9,2,1,14.3678
2025,1,Saturday,9,5,2,8.1905
2025,1,Saturday,9,3,2,49.6733
2025,1,Saturday,9,6,8,4.2895
2025,1,Saturday,9,5,7,1.8005
2025,1,Saturday,9,6,4,44.69
2025,1,Saturday,9,0,1,46.4132
2025,1,Saturday,9,8,5,2.0718
2025,1,Saturday,9,6,1,38.408
2025,1,Saturday,9,0,3,28.009
2025,1,Saturday,9,8,2,10.3007
2025,1,Saturday,9,6,3,61.8573
2025,1,Saturday,9,4,5,14.0215
2025,1,Saturday,9,7,2,15.8183
2025,1,Saturday,9,8,1,14.7138
2025,1,Saturday,9,4,1,34.1137
2025,1,Saturday,9,0,5,2.7018
2025,1,Saturday,9,3,7,17.7575
2025,1,Saturday,9,1,0,21.5573
2025,1,Saturday,9,5,0,1.4768
2025,1,Saturday,9,0,4,25.107
2025,1,Saturday,9,4,8,6.4282
2025,1,Saturday,9,7,1,15.1558
2025,1,Saturday,9,3,8,41.255
2025,1,Saturday,9,2,6,12.821
2025,1,Saturday,9,0,8,4.1495
2025,1,Saturday,9,2,7,3.663
2025,1,Saturday,9,4,6,18.3012
2025,1,Saturday,9,3,1,82.2335
2025,1,Saturday,9,7,6,1.7705
2025,1,Saturday,9,2,3,22.9447
2025,1,Saturday,9,7,4,17.586
2025,1,Saturday,9,5,3,14.4858
2025,1,Saturday,9,0,2,23.6197
2025,1,Saturday,9,0,6,4.7058
2025,1,Saturday,9,1,5,10.5077
2025,1,Saturday,9,3,6,86.3833
2025,1,Saturday,9,7,5,2.0875
2025,1,Saturday,9,5,1,16.06
2025,1,Saturday,9,3,0,9.3187
2025,1,Saturday,9,4,7,9.0303
2025,1,Saturday,9,8,6,5.1798
2025,1,Saturday,9,4,0,3.6625
2025,1,Saturday,9,2,0,7.4453
2025,1,Saturday,9,4,3,55.3512
2025,1,Saturday,9,3,5,49.02
2025,1,Saturday,9,6,2,29.2035
2025,1,Saturday,9,8,3,16.8525
2025,1,Saturday,9,8,0,1.8388
2025,1,Saturday,9,2,8,7.3802
2025,1,Saturday,9,2,5,3.4692
2025,1,Saturday,9,1,6,14.988
2025,1,Saturday,9,1,2,29.4827
2025,1,Saturday,9,7,0,0.8892
2025,1,Saturday,9,6,7,3.78
2025,1,Saturday,9,3,4,96.4295
2025,1,Saturday,21,4,6,42.1865
2025,1,Saturday,21,0,6,2.9993
2025,1,Saturday,21,7,4,10.3022
2025,1,Saturday,21,1,2,8.9808
2025,1,Saturday,21,2,7,4.8162
2025,1,Saturday,21,7,0,1.639
2025,1,Saturday,21,8,5,2.6358
2025,1,Saturday,21,1,6,27.4282
2025,1,Saturday,21,6,1,10.1805
2025,1,Saturday,21,8,6,2.49
2025,1,Saturday,21,2,0,7.5643
2025,1,Saturday,21,5,1,5.273
2025,1,Saturday,21,2,6,15.4973
2025,1,Saturday,21,7,2,2.0332
2025,1,Saturday,21,3,8,11.2053
2025,1,Saturday,21,2,4,9.9795
2025,1,Saturday,21,6,5,5.9862
2025,1,Saturday,21,1,5,6.1777
2025,1,Saturday,21,0,4,8.6153
2025,1,Saturday,21,1,3,41.9472
2025,1,Saturday,21,3,5,13.9095
2025,1,Saturday,21,6,2,9.5002
2025,1,Saturday,21,5,2,3.2558
2025,1,Saturday,21,4,1,47.0297
2025,1,Saturday,21,3,1,31.878
2025,1,Saturday,21,3,4,57.624
2025,1,Saturday,21,4,0,15.622
2025,1,Saturday,21,4,2,22.4197
2025,1,Saturday,21,1,0,19.4065
2025,1,Saturday,21,8,4,2.0463
2025,1,Saturday,21,4,8,8.4803
2025,1,Saturday,21,0,1,9.358
2025,1,Saturday,21,5,8,1.8222
2025,1,Saturday,21,7,1,2.378
2025,1,Saturday,21,5,3,17.8147
2025,1,Saturday,21,4,5,11.817
2025,1,Saturday,21,6,7,1.9145
2025,1,Saturday,21,0,7,0.368
2025,1,Saturday,21,7,6,3.0805
2025,1,Saturday,21,1,8,11.169
2025,1,Saturday,21,8,3,12.758
2025,1,Saturday,21,2,5,3.9205
2025,1,Saturday,21,2,3,24.3393
2025,1,Saturday,21,1,7,4.609
2025,1,Saturday,21,3,2,19.1628
2025,1,Saturday,21,1,4,27.5667
2025,1,Saturday,21,7,3,10.0448
2025,1,Saturday,21,5,4,10.1472
2025,1,Saturday,21,4,3,93.0635
2025,1,Saturday,21,3,6,56.3603
2025,1,Saturday,21,3,0,11.1482
2025,1,Saturday,21,8,2,3.9928
2025,1,Saturday,21,6,0,7.5655
2025,1,Saturday,21,0,2,1.868
2025,1,Saturday,21,5,6,7.625
2025,1,Saturday,21,0,8,0.6995
2025,1,Saturday,21,5,7,1.2097
2025,1,Saturday,21,4,7,15.2125
2025,1,Saturday,21,6,4,30.6403
2025,1,Saturday,21,0,3,12.1427
2025,1,Saturday,21,6,3,35.9402
2025,1,Saturday,21,0,5,1.0715
2025,1,Saturday,21,3,7,9.4487
2025,1,Saturday,21,8,1,4.361
2025,1,Saturday,21,2,8,6.0293
2025,1,Saturday,21,2,1,11.396
2025,1,Saturday,21,8,0,2.7643
2025,1,Saturday,21,6,8,1.9025
2025,1,Saturday,21,5,0,1.744
2025,1,Saturday,10,2,1,26.9475
2025,1,Saturday,10,4,6,26.2003
2025,1,Saturday,10,6,7,1.5292
2025,1,Saturday,10,7,6,2.8562
2025,1,Saturday,10,1,8,9.3508
2025,1,Saturday,10,6,5,13.637
2025,1,Saturday,10,3,7,26.5253
2025,1,Saturday,10,8,4,13.042
2025,1,Saturday,10,5,0,2.0188
2025,1,Saturday,10,8,3,29.3405
2025,1,Saturday,10,6,3,93.6033
2025,1,Saturday,10,4,5,11.134
2025,1,Saturday,10,4,2,30.1227
2025,1,Saturday,10,2,5,9.9578
2025,1,Saturday,10,5,4,22.4747
2025,1,Saturday,10,0,8,4.555
2025,1,Saturday,10,1,6,22.8072
2025,1,Saturday,10,7,4,28.098
2025,1,Saturday,10,3,2,59.317
2025,1,Saturday,10,1,5,12.5852
2025,1,Saturday,10,4,1,51.2138
2025,1,Saturday,10,5,7,0.8785
2025,1,Saturday,10,8,1,17.5933
2025,1,Saturday,10,5,1,16.4398
2025,1,Saturday,10,0,4,23.5877
2025,1,Saturday,10,3,5,46.1723
2025,1,Saturday,10,0,1,42.8405
2025,1,Saturday,10,7,2,14.473
2025,1,Saturday,10,2,3,37.6848
2025,1,Saturday,10,4,0,9.1727
2025,1,Saturday,10,6,1,51.609
2025,1,Saturday,10,1,0,25.639
2025,1,Saturday,10,6,8,6.3688
2025,1,Saturday,10,5,8,2.9843
2025,1,Saturday,10,3,1,113.1378
2025,1,Saturday,10,0,6,7.3532
2025,1,Saturday,10,6,2,41.7162
2025,1,Saturday,10,5,3,30.434
2025,1,Saturday,10,3,4,143.753
2025,1,Saturday,10,2,6,18.7713
2025,1,Saturday,10,7,0,1.1962
2025,1,Saturday,10,4,8,6.7865
2025,1,Saturday,10,3,8,52.4408
2025,1,Saturday,10,1,3,84.432
2025,1,Saturday,10,3,0,9.4388
2025,1,Saturday,10,4,7,13.348
2025,1,Saturday,10,0,3,23.5778
2025,1,Saturday,10,8,6,4.3708
2025,1,Saturday,10,8,2,7.008
2025,1,Saturday,10,7,3,32.7702
2025,1,Saturday,10,2,8,11.1387
2025,1,Saturday,10,0,7,2.1018
2025,1,Saturday,10,6,4,58.115
2025,1,Saturday,10,1,4,61.5343
2025,1,Saturday,10,7,1,15.4905
2025,1,Saturday,10,0,5,3.782
2025,1,Saturday,10,1,7,5.4077
2025,1,Saturday,10,7,8,0.5625
2025,1,Saturday,10,7,5,3.9362
2025,1,Saturday,10,5,2,8.6107
2025,1,Saturday,10,0,2,26.3455
2025,1,Saturday,10,8,0,1.5465
2025,1,Saturday,10,1,2,37.1205
2025,1,Saturday,10,6,0,4.2537
2025,1,Saturday,10,8,5,3.4208
2025,1,Saturday,10,3,6,109.5853
2025,1,Saturday,10,4,3,73.6942
2025,1,Saturday,10,2,7,4.186
2025,1,Saturday,10,2,0,5.2972
2025,1,Saturday,10,2,4,35.4313
2025,1,Saturday,10,5,6,5.5248
2025,1,Saturday,22,7,4,4.8322
2025,1,Saturday,22,2,8,3.7877
2025,1,Saturday,22,2,3,20.7845
2025,1,Saturday,22,7,3,12.555
2025,1,Saturday,22,4,5,9.3887
2025,1,Saturday,22,5,0,2.3822
2025,1,Saturday,22,4,0,14.8257
2025,1,Saturday,22,5,6,3.0722
2025,1,Saturday,22,0,2,2.4207
2025,1,Saturday,22,7,1,5.9967
2025,1,Saturday,22,7,6,1.828
2025,1,Saturday,22,6,7,1.5908
2025,1,Saturday,22,8,6,0.6003
2025,1,Saturday,22,3,0,17.0463
2025,1,Saturday,22,5,8,1.4907
2025,1,Saturday,22,2,5,2.3302
2025,1,Saturday,22,7,2,3.8227
2025,1,Saturday,22,3,5,10.328
2025,1,Saturday,22,2,0,11.4123
2025,1,Saturday,22,0,1,7.9725
2025,1,Saturday,22,8,2,2.8088
2025,1,Saturday,22,2,6,13.3403
2025,1,Saturday,22,7,0,0.313
2025,1,Saturday,22,0,4,6.5755
2025,1,Saturday,22,4,1,36.558
2025,1,Saturday,22,2,7,3.5115
2025,1,Saturday,22,5,2,2.8327
2025,1,Saturday,22,1,0,15.2248
2025,1,Saturday,22,0,6,3.8127
2025,1,Saturday,22,5,1,6.0735
2025,1,Saturday,22,8,3,14.449
2025,1,Saturday,22,4,6,36.393
2025,1,Saturday,22,7,5,0.25
2025,1,Saturday,22,1,3,25.468
2025,1,Saturday,22,6,2,6.138
2025,1,Saturday,22,1,6,14.244
2025,1,Saturday,22,8,4,2.7798
2025,1,Saturday,22,2,1,7.4875
2025,1,Saturday,22,1,5,2.9665
2025,1,Saturday,22,3,2,22.779
2025,1,Saturday,22,4,2,16.8287
2025,1,Saturday,22,8,5,0.36
2025,1,Saturday,22,6,1,10.0345
2025,1,Saturday,22,6,4,14.151
2025,1,Saturday,22,5,4,7.0875
2025,1,Saturday,22,6,8,1.965
2025,1,Saturday,22,8,0,3.5278
2025,1,Saturday,22,6,0,4.931
2025,1,Saturday,22,4,7,9.6705
2025,1,Saturday,22,3,8,13.6597
2025,1,Saturday,22,1,8,5.8855
2025,1,Saturday,22,0,8,1.0367
2025,1,Saturday,22,3,7,9.5842
2025,1,Saturday,22,3,1,30.057
2025,1,Saturday,22,0,7,0.3478
2025,1,Saturday,22,6,3,27.441
2025,1,Saturday,22,6,5,2.3895
2025,1,Saturday,22,0,5,0.6885
2025,1,Saturday,22,5,3,16.834
2025,1,Saturday,22,1,7,3.5497
2025,1,Saturday,22,4,3,72.651
2025,1,Saturday,22,3,6,41.3257
2025,1,Saturday,22,4,8,5.2837
2025,1,Saturday,22,3,4,39.7718
2025,1,Saturday,22,8,1,1.2203
2025,1,Saturday,22,1,4,15.403
2025,1,Saturday,22,2,4,11.1278
2025,1,Saturday,22,0,3,4.8525
2025,1,Saturday,22,1,2,5.015
2025,1,Saturday,22,7,8,0.3332
2025,1,Saturday,22,5,7,2.4605
2025,1,Saturday,11,7,4,46.7397
2025,1,Saturday,11,2,0,5.2915
2025,1,Saturday,11,6,8,9.1313
2025,1,Saturday,11,5,2,12.5132
2025,1,Saturday,11,3,8,48.6185
2025,1,Saturday,11,1,3,110.0102
2025,1,Saturday,11,7,3,33.6202
2025,1,Saturday,11,5,4,37.7822
2025,1,Saturday,11,3,4,179.8715
2025,1,Saturday,11,2,3,49.464
2025,1,Saturday,11,8,1,14.837
2025,1,Saturday,11,8,0,3.0502
2025,1,Saturday,11,4,2,31.3383
2025,1,Saturday,11,3,2,63.2028
2025,1,Saturday,11,0,8,3.14
2025,1,Saturday,11,0,7,1.4068
2025,1,Saturday,11,0,6,11.7993
2025,1,Saturday,11,4,7,16.0558
2025,1,Saturday,11,7,5,4.221
2025,1,Saturday,11,4,1,65.6682
2025,1,Saturday,11,3,5,71.0487
2025,1,Saturday,11,2,6,23.9358
2025,1,Saturday,11,6,1,61.7935
2025,1,Saturday,11,4,8,10.1318
2025,1,Saturday,11,0,4,28.2025
2025,1,Saturday,11,1,6,28.6948
2025,1,Saturday,11,6,4,76.4383
2025,1,Saturday,11,5,1,18.1625
2025,1,Saturday,11,8,2,8.8505
2025,1,Saturday,11,2,4,42.0943
2025,1,Saturday,11,8,3,31.6632
2025,1,Saturday,11,5,0,1.4698
2025,1,Saturday,11,4,0,10.428
2025,1,Saturday,11,8,4,19.0165
2025,1,Saturday,11,4,3,98.3418
2025,1,Saturday,11,1,7,9.8587
2025,1,Saturday,11,4,5,21.927
2025,1,Saturday,11,7,8,1.5072
2025,1,Saturday,11,8,5,9.9682
2025,1,Saturday,11,6,3,90.436
2025,1,Saturday,11,2,1,31.6683
2025,1,Saturday,11,6,7,6.8065
2025,1,Saturday,11,0,5,6.2518
2025,1,Saturday,11,0,2,20.8673
2025,1,Saturday,11,3,0,12.9012
2025,1,Saturday,11,1,8,9.2445
2025,1,Saturday,11,2,7,6.3882
2025,1,Saturday,11,5,8,6.8148
2025,1,Saturday,11,0,1,43.789
2025,1,Saturday,11,3,1,135.0025
2025,1,Saturday,11,6,2,37.4075
2025,1,Saturday,11,1,2,36.3398
2025,1,Saturday,11,1,0,30.664
2025,1,Saturday,11,4,6,43.182
2025,1,Saturday,11,7,1,15.7813
2025,1,Saturday,11,0,3,25.7435
2025,1,Saturday,11,6,5,17.7835
2025,1,Saturday,11,6,0,4.1172
2025,1,Saturday,11,2,5,7.878
2025,1,Saturday,11,1,5,13.212
2025,1,Saturday,11,7,6,2.8043
2025,1,Saturday,11,3,6,120.9725
2025,1,Saturday,11,1,4,84.066
2025,1,Saturday,11,5,3,39.627
2025,1,Saturday,11,3,7,34.3533
2025,1,Saturday,11,2,8,5.5575
2025,1,Saturday,11,5,7,3.201
2025,1,Saturday,11,8,6,6.445
2025,1,Saturday,11,5,6,13.188
2025,1,Saturday,11,7,2,15.439
2025,1,Saturday,11,7,0,0.6183
2025,1,Saturday,23,2,6,12.8533
2025,1,Saturday,23,6,1,7.6435
2025,1,Saturday,23,6,3,18.5972
2025,1,Saturday,23,7,0,2.0167
2025,1,Saturday,23,6,0,4.6832
