Year,Month,day_of_week,hour_of_day,origin,destination,estimated_ridership
2025,1,Monday,21,11,18,2.3062
2025,1,Monday,21,8,0,9.7697
2025,1,Monday,21,17,16,1.1515
2025,1,Monday,21,10,1,9.0602
2025,1,Monday,21,4,2,2.4377
2025,1,Monday,21,4,11,3.6765
2025,1,Monday,21,18,7,0.8423
2025,1,Monday,21,13,3,2.0092
2025,1,Monday,21,15,6,4.271
2025,1,Monday,21,7,18,0.8665
2025,1,Monday,21,18,10,18.062
2025,1,Monday,21,8,12,5.3532
2025,1,Monday,21,7,9,3.7313
2025,1,Monday,21,4,12,1.4915
2025,1,Monday,21,7,1,5.4722
2025,1,Monday,21,15,13,9.396
2025,1,Monday,21,2,16,0.954
2025,1,Monday,21,7,15,3.1728
2025,1,Monday,21,7,4,3.7168
2025,1,Monday,21,1,3,2.7835
2025,1,Monday,21,10,5,42.919
2025,1,Monday,21,13,19,2.2542
2025,1,Monday,21,14,18,19.629
2025,1,Monday,21,6,0,3.9975
2025,1,Monday,21,7,5,4.8805
2025,1,Monday,21,4,8,1.2132
2025,1,Monday,21,3,17,0.7327
2025,1,Monday,21,6,5,3.4193
2025,1,Monday,21,3,8,2.7983
2025,1,Monday,21,16,3,4.1278
2025,1,Monday,21,15,10,30.2268
2025,1,Monday,21,8,1,8.75
2025,1,Monday,21,2,12,0.3207
2025,1,Monday,21,19,4,0.3215
2025,1,Monday,21,14,8,15.1768
2025,1,Monday,21,1,12,0.7265
2025,1,Monday,21,3,1,0.646
2025,1,Monday,21,17,0,2.298
2025,1,Monday,21,8,11,8.5175
2025,1,Monday,21,14,5,27.8317
2025,1,Monday,21,5,18,0.85
2025,1,Monday,21,15,12,6.5737
2025,1,Monday,21,12,2,2.6567
2025,1,Monday,21,17,8,2.5567
2025,1,Monday,21,10,13,16.9878
2025,1,Monday,21,11,9,11.7475
2025,1,Monday,21,9,1,8.1775
2025,1,Monday,21,10,12,14.202
2025,1,Monday,21,1,8,2.76
2025,1,Monday,21,9,19,3.0885
2025,1,Monday,21,19,13,2.0377
2025,1,Monday,21,18,12,7.1158
2025,1,Monday,21,17,1,3.9493
2025,1,Monday,21,6,17,1.6968
2025,1,Monday,21,12,5,3.5247
2025,1,Monday,21,15,8,5.1472
2025,1,Monday,21,15,11,12.4897
2025,1,Monday,21,1,13,0.3553
2025,1,Monday,21,0,14,4.384
2025,1,Monday,21,0,7,0.7055
2025,1,Monday,21,6,7,1.9757
2025,1,Monday,21,4,16,1.2205
2025,1,Monday,21,7,2,4.8365
2025,1,Monday,21,15,0,3.7095
2025,1,Monday,21,18,16,2.8132
2025,1,Monday,21,7,16,1.4248
2025,1,Monday,21,6,15,3.6392
2025,1,Monday,21,3,13,1.0503
2025,1,Monday,21,18,3,3.158
2025,1,Monday,21,9,7,3.4175
2025,1,Monday,21,4,19,0.3085
2025,1,Monday,21,13,17,2.5923
2025,1,Monday,21,11,16,3.965
2025,1,Monday,21,11,8,4.739
2025,1,Monday,21,2,4,0.8753
2025,1,Monday,21,4,13,1.5075
2025,1,Monday,21,8,18,3.1612
2025,1,Monday,21,10,11,11.157
2025,1,Monday,21,5,12,6.8193
2025,1,Monday,21,5,9,6.0025
2025,1,Monday,21,18,11,8.1297
2025,1,Monday,21,12,6,4.7218
2025,1,Monday,21,13,0,3.7885
2025,1,Monday,21,5,4,4.909
2025,1,Monday,21,14,6,12.931
2025,1,Monday,21,8,6,5.7867
2025,1,Monday,21,5,14,12.0812
2025,1,Monday,21,10,19,15.8268
2025,1,Monday,21,4,5,2.733
2025,1,Monday,21,14,9,19.7108
2025,1,Monday,21,19,3,0.6082
2025,1,Monday,21,11,0,3.3237
2025,1,Monday,21,11,19,3.7142
2025,1,Monday,21,16,17,1.938
2025,1,Monday,21,18,14,16.8897
2025,1,Monday,21,9,15,6.7908
2025,1,Monday,21,14,13,5.9045
2025,1,Monday,21,0,5,12.6615
2025,1,Monday,21,10,4,17.1725
2025,1,Monday,21,11,2,3.6267
2025,1,Monday,21,4,10,6.9142
2025,1,Monday,21,4,15,2.101
2025,1,Monday,21,13,1,4.2035
2025,1,Monday,21,12,7,4.4395
2025,1,Monday,21,18,4,4.5425
2025,1,Monday,21,0,9,1.8085
2025,1,Monday,21,3,10,5.1463
2025,1,Monday,21,6,9,3.091
2025,1,Monday,21,17,7,1.7305
2025,1,Monday,21,14,2,7.525
2025,1,Monday,21,17,18,1.089
2025,1,Monday,21,14,0,12.4105
2025,1,Monday,21,8,15,2.5392
2025,1,Monday,21,11,7,2.235
2025,1,Monday,21,5,2,11.9095
2025,1,Monday,21,11,4,5.5675
2025,1,Monday,21,8,19,4.3227
2025,1,Monday,21,8,10,20.9077
2025,1,Monday,21,0,2,2.8968
2025,1,Monday,21,15,9,13.674
2025,1,Monday,21,17,10,15.9852
2025,1,Monday,21,0,3,4.6898
2025,1,Monday,21,5,15,2.5693
2025,1,Monday,21,9,14,11.321
2025,1,Monday,21,16,5,8.285
2025,1,Monday,21,16,6,8.6277
2025,1,Monday,21,4,14,3.3375
2025,1,Monday,21,16,1,4.795
2025,1,Monday,21,13,18,3.6342
2025,1,Monday,21,16,0,4.1123
2025,1,Monday,21,2,6,0.2928
2025,1,Monday,21,5,11,7.1375
2025,1,Monday,21,6,12,3.617
2025,1,Monday,21,11,5,8.3125
2025,1,Monday,21,9,16,5.851
2025,1,Monday,21,4,6,0.3108
2025,1,Monday,21,13,14,5.611
2025,1,Monday,21,1,10,3.1252
2025,1,Monday,21,5,17,1.4503
2025,1,Monday,21,0,4,5.8023
2025,1,Monday,21,8,3,6.7495
2025,1,Monday,21,19,10,17.2855
2025,1,Monday,21,16,8,6.0585
2025,1,Monday,21,12,10,16.1555
2025,1,Monday,21,16,9,12.7505
2025,1,Monday,21,3,15,3.4802
2025,1,Monday,21,15,5,8.2658
2025,1,Monday,21,16,14,12.6968
2025,1,Monday,21,3,0,5.2035
2025,1,Monday,21,16,4,4.459
2025,1,Monday,21,1,19,0.3492
2025,1,Monday,21,3,14,3.5325
2025,1,Monday,21,10,2,9.9435
2025,1,Monday,21,15,14,6.2217
2025,1,Monday,21,19,1,1.1827
2025,1,Monday,21,12,15,5.6457
2025,1,Monday,21,9,8,3.4515
2025,1,Monday,21,9,18,4.754
2025,1,Monday,21,9,12,3.7113
2025,1,Monday,21,12,13,0.5622
2025,1,Monday,21,18,19,1.1763
2025,1,Monday,21,15,18,7.495
2025,1,Monday,21,14,4,6.2082
2025,1,Monday,21,1,15,1.389
2025,1,Monday,21,17,15,3.678
2025,1,Monday,21,10,8,17.5945
2025,1,Monday,21,11,6,11.67
2025,1,Monday,21,3,16,0.363
2025,1,Monday,21,16,10,26.2675
2025,1,Monday,21,1,14,2.429
2025,1,Monday,21,14,16,11.4988
2025,1,Monday,21,18,13,6.04
2025,1,Monday,21,11,3,2.7855
2025,1,Monday,21,11,13,3.3572
2025,1,Monday,21,5,7,3.0103
2025,1,Monday,21,17,5,5.134
2025,1,Monday,21,6,16,2.2395
2025,1,Monday,21,19,15,6.3652
2025,1,Monday,21,0,13,1.0578
2025,1,Monday,21,9,4,11.6385
2025,1,Monday,21,0,19,0.3523
2025,1,Monday,21,14,15,8.7157
2025,1,Monday,21,12,14,5.498
2025,1,Monday,21,19,17,0.2777
2025,1,Monday,21,2,8,0.6375
2025,1,Monday,21,0,6,3.6103
2025,1,Monday,21,14,11,13.2075
2025,1,Monday,21,17,9,6.8325
2025,1,Monday,21,8,17,1.9593
2025,1,Monday,21,2,14,2.5335
2025,1,Monday,21,9,0,3.9563
2025,1,Monday,21,13,10,30.7285
2025,1,Monday,21,3,11,2.1115
2025,1,Monday,21,18,6,5.4302
2025,1,Monday,21,9,17,1.9608
2025,1,Monday,21,16,11,13.851
2025,1,Monday,21,14,17,7.3327
2025,1,Monday,21,8,7,0.5655
2025,1,Monday,21,3,18,0.3243
2025,1,Monday,21,9,5,17.5052
2025,1,Monday,21,13,2,3.7608
2025,1,Monday,21,7,3,3.1477
2025,1,Monday,21,9,11,9.3138
2025,1,Monday,21,17,19,2.1098
2025,1,Monday,21,7,12,3.726
2025,1,Monday,21,13,15,4.2395
2025,1,Monday,21,5,6,2.9445
2025,1,Monday,21,8,2,7.8242
2025,1,Monday,21,18,15,3.715
2025,1,Monday,21,7,17,1.4315
2025,1,Monday,21,10,7,10.5688
2025,1,Monday,21,14,7,6.164
2025,1,Monday,21,7,11,2.8528
2025,1,Monday,21,19,11,2.2612
2025,1,Monday,21,4,7,0.3108
2025,1,Monday,21,15,3,3.4345
2025,1,Monday,21,11,10,14.7832
2025,1,Monday,21,18,0,1.7228
2025,1,Monday,21,12,17,2.2942
2025,1,Monday,21,16,13,7.4755
2025,1,Monday,21,17,11,8.79
2025,1,Monday,21,12,9,11.49
2025,1,Monday,21,10,9,12.9747
2025,1,Monday,21,0,16,0.751
2025,1,Monday,21,17,6,2.8593
2025,1,Monday,21,6,3,2.3188
2025,1,Monday,21,1,11,1.7082
2025,1,Monday,21,13,6,10.8882
2025,1,Monday,21,1,16,0.7185
2025,1,Monday,21,19,7,1.1045
2025,1,Monday,21,0,12,2.5438
2025,1,Monday,21,16,2,2.8085
2025,1,Monday,21,12,18,1.1242
2025,1,Monday,21,10,16,15.8378
2025,1,Monday,21,17,3,4.055
2025,1,Monday,21,12,19,2.2727
2025,1,Monday,21,5,1,11.2205
2025,1,Monday,21,4,17,0.6055
2025,1,Monday,21,9,10,13.682
2025,1,Monday,21,2,18,0.9022
2025,1,Monday,21,3,6,0.363
2025,1,Monday,21,5,8,3.7425
2025,1,Monday,21,6,10,19.3195
2025,1,Monday,21,9,2,7.6782
2025,1,Monday,21,6,14,7.547
2025,1,Monday,21,7,10,20.619
2025,1,Monday,21,10,6,19.9435
2025,1,Monday,21,5,19,4.5695
2025,1,Monday,21,13,7,2.3165
2025,1,Monday,21,0,1,3.9475
2025,1,Monday,21,7,0,2.8595
2025,1,Monday,21,10,15,20.6557
2025,1,Monday,21,8,9,5.8935
2025,1,Monday,21,5,0,19.7155
2025,1,Monday,21,2,17,1.247
2025,1,Monday,21,6,18,1.6877
2025,1,Monday,21,18,1,3.4182
2025,1,Monday,21,2,0,3.7885
2025,1,Monday,21,12,0,2.6595
2025,1,Monday,21,18,2,3.4477
2025,1,Monday,21,2,15,0.6292
2025,1,Monday,21,6,11,4.2195
2025,1,Monday,21,10,14,48.094
2025,1,Monday,21,16,19,4.4715
2025,1,Monday,21,19,0,2.0512
2025,1,Monday,21,8,14,10.7
2025,1,Monday,21,2,7,0.6053
2025,1,Monday,21,11,17,3.728
2025,1,Monday,21,10,17,7.3295
2025,1,Monday,21,15,19,4.009
2025,1,Monday,21,19,5,7.242
2025,1,Monday,21,6,8,5.8862
2025,1,Monday,21,8,5,11.7453
2025,1,Monday,21,2,13,0.926
2025,1,Monday,21,5,16,4.2535
2025,1,Monday,21,5,13,5.1533
2025,1,Monday,21,10,18,11.2445
2025,1,Monday,21,0,17,0.6905
2025,1,Monday,21,17,2,2.8152
2025,1,Monday,21,0,10,6.2008
2025,1,Monday,21,1,4,1.7463
2025,1,Monday,21,5,10,22.395
2025,1,Monday,21,10,3,11.7068
2025,1,Monday,21,12,16,3.3885
2025,1,Monday,21,13,4,8.021
2025,1,Monday,21,19,2,2.2545
2025,1,Monday,21,15,7,2.8508
2025,1,Monday,21,8,16,3.9275
2025,1,Monday,21,6,4,4.3238
2025,1,Monday,21,17,12,3.1343
2025,1,Monday,21,1,9,0.6415
2025,1,Monday,21,19,8,3.1928
2025,1,Monday,21,17,13,5.048
2025,1,Monday,21,1,6,1.7443
2025,1,Monday,21,10,0,14.617
2025,1,Monday,21,6,2,3.1495
2025,1,Monday,21,19,6,3.785
2025,1,Monday,21,14,3,10.6975
2025,1,Monday,21,13,11,4.5157
2025,1,Monday,21,0,11,0.6975
2025,1,Monday,21,12,3,3.8345
2025,1,Monday,21,1,7,0.7185
2025,1,Monday,21,11,14,9.1235
2025,1,Monday,21,15,1,5.7198
2025,1,Monday,21,15,16,5.7432
2025,1,Monday,21,8,13,3.382
2025,1,Monday,21,16,15,2.7583
2025,1,Monday,21,3,12,0.3697
2025,1,Monday,21,16,7,4.1913
2025,1,Monday,21,12,1,3.8427
2025,1,Monday,21,3,5,2.7665
2025,1,Monday,21,19,9,4.3577
2025,1,Monday,21,15,4,7.134
2025,1,Monday,21,16,12,7.4322
2025,1,Monday,21,0,8,2.813
2025,1,Monday,21,13,12,2.262
2025,1,Monday,21,11,1,6.962
2025,1,Monday,21,19,12,2.0477
2025,1,Monday,21,8,4,4.2598
2025,1,Monday,21,18,8,4.8695
2025,1,Monday,21,4,1,3.945
2025,1,Monday,21,13,8,6.656
2025,1,Monday,21,16,18,7.4623
2025,1,Monday,21,2,10,2.1872
2025,1,Monday,21,19,18,0.843
2025,1,Monday,10,2,7,13.5415
2025,1,Monday,10,3,8,11.6577
2025,1,Monday,10,8,6,25.1502
2025,1,Monday,10,9,13,35.793
2025,1,Monday,10,12,9,21.0795
2025,1,Monday,10,15,7,8.66
2025,1,Monday,10,13,9,31.4013
2025,1,Monday,10,6,17,6.692
2025,1,Monday,10,13,8,22.7632
2025,1,Monday,10,0,15,5.465
2025,1,Monday,10,4,16,5.3378
2025,1,Monday,10,6,7,5.4903
2025,1,Monday,10,12,1,0.6265
2025,1,Monday,10,6,0,6.0823
2025,1,Monday,10,10,6,69.403
2025,1,Monday,10,3,15,2.501
2025,1,Monday,10,1,8,17.6187
2025,1,Monday,10,13,11,13.5563
2025,1,Monday,10,10,8,96.9355
2025,1,Monday,10,11,17,17.9435
2025,1,Monday,10,19,13,9.3952
2025,1,Monday,10,4,9,27.1568
2025,1,Monday,10,4,11,12.6893
2025,1,Monday,10,1,13,12.6033
2025,1,Monday,10,19,5,18.1567
2025,1,Monday,10,9,1,4.268
2025,1,Monday,10,14,6,20.6695
2025,1,Monday,10,8,14,24.8367
2025,1,Monday,10,16,17,1.7542
2025,1,Monday,10,7,12,7.1787
2025,1,Monday,10,7,0,5.3118
2025,1,Monday,10,2,4,3.7945
2025,1,Monday,10,1,6,13.654
2025,1,Monday,10,19,15,9.491
2025,1,Monday,10,2,10,16.455
2025,1,Monday,10,3,7,5.9292
2025,1,Monday,10,3,12,5.0187
2025,1,Monday,10,2,9,8.56
2025,1,Monday,10,15,11,19.2183
2025,1,Monday,10,14,16,21.7497
2025,1,Monday,10,1,18,14.6375
2025,1,Monday,10,6,15,11.1957
2025,1,Monday,10,15,3,3.313
2025,1,Monday,10,13,4,5.9428
2025,1,Monday,10,16,8,14.0297
2025,1,Monday,10,1,19,7.3665
2025,1,Monday,10,1,17,8.675
2025,1,Monday,10,19,0,11.2205
2025,1,Monday,10,4,19,6.5723
2025,1,Monday,10,16,18,7.4502
2025,1,Monday,10,0,4,22.9427
2025,1,Monday,10,14,4,10.901
2025,1,Monday,10,18,5,12.0853
2025,1,Monday,10,17,6,6.558
2025,1,Monday,10,0,11,9.2057
2025,1,Monday,10,10,17,48.328
2025,1,Monday,10,18,16,10.3985
2025,1,Monday,10,10,12,36.315
2025,1,Monday,10,16,0,2.6055
2025,1,Monday,10,11,4,7.4677
2025,1,Monday,10,2,18,9.8153
2025,1,Monday,10,11,19,13.8738
2025,1,Monday,10,12,18,9.3788
2025,1,Monday,10,15,14,8.028
2025,1,Monday,10,19,3,2.393
2025,1,Monday,10,18,10,26.2242
2025,1,Monday,10,2,12,4.104
2025,1,Monday,10,1,11,6.947
2025,1,Monday,10,18,3,2.438
2025,1,Monday,10,8,9,16.9495
2025,1,Monday,10,4,7,13.5347
2025,1,Monday,10,11,0,3.4513
2025,1,Monday,10,14,0,9.9015
2025,1,Monday,10,17,1,0.5795
2025,1,Monday,10,3,5,13.527
2025,1,Monday,10,8,16,10.7188
2025,1,Monday,10,1,3,6.6362
2025,1,Monday,10,11,6,20.3103
2025,1,Monday,10,6,3,6.7558
2025,1,Monday,10,19,2,3.2965
2025,1,Monday,10,15,10,38.726
2025,1,Monday,10,16,11,11.6918
2025,1,Monday,10,1,0,3.9053
2025,1,Monday,10,4,15,4.7147
2025,1,Monday,10,17,10,21.7803
2025,1,Monday,10,19,6,8.0705
2025,1,Monday,10,8,0,7.6413
2025,1,Monday,10,4,1,5.0317
2025,1,Monday,10,13,14,10.9917
2025,1,Monday,10,8,11,20.6297
2025,1,Monday,10,16,3,1.711
2025,1,Monday,10,18,19,5.1493
2025,1,Monday,10,4,8,20.3223
2025,1,Monday,10,1,7,12.483
2025,1,Monday,10,1,9,19.3425
2025,1,Monday,10,11,15,23.6577
2025,1,Monday,10,4,5,16.5228
2025,1,Monday,10,8,12,13.8068
2025,1,Monday,10,10,9,48.99
2025,1,Monday,10,15,13,14.5278
2025,1,Monday,10,0,2,7.4885
2025,1,Monday,10,5,19,18.08
2025,1,Monday,10,0,13,7.5345
2025,1,Monday,10,0,7,20.5025
2025,1,Monday,10,8,19,17.1415
2025,1,Monday,10,16,6,8.815
2025,1,Monday,10,16,13,10.173
2025,1,Monday,10,7,13,13.1333
2025,1,Monday,10,4,2,3.4368
2025,1,Monday,10,11,5,17.101
2025,1,Monday,10,0,14,24.2442
2025,1,Monday,10,4,10,33.3083
2025,1,Monday,10,9,12,13.1077
2025,1,Monday,10,9,10,25.7647
2025,1,Monday,10,15,8,12.0368
2025,1,Monday,10,19,18,6.1065
2025,1,Monday,10,13,19,9.338
2025,1,Monday,10,1,5,23.0045
2025,1,Monday,10,17,15,5.0658
2025,1,Monday,10,15,16,4.8865
2025,1,Monday,10,11,16,19.0855
2025,1,Monday,10,15,2,0.611
2025,1,Monday,10,18,9,11.253
2025,1,Monday,10,19,14,28.0225
2025,1,Monday,10,7,5,21.022
2025,1,Monday,10,6,2,4.2205
2025,1,Monday,10,16,15,5.8258
2025,1,Monday,10,12,7,9.3338
2025,1,Monday,10,9,0,7.2948
2025,1,Monday,10,19,17,5.2288
2025,1,Monday,10,18,7,5.914
2025,1,Monday,10,18,4,5.255
2025,1,Monday,10,3,13,4.0727
2025,1,Monday,10,5,3,9.3812
2025,1,Monday,10,10,0,11.6865
2025,1,Monday,10,9,3,4.262
2025,1,Monday,10,4,17,4.0415
2025,1,Monday,10,16,2,1.7393
2025,1,Monday,10,5,6,14.7785
2025,1,Monday,10,8,1,7.6645
2025,1,Monday,10,8,10,58.5728
2025,1,Monday,10,3,9,9.7522
2025,1,Monday,10,13,0,3.398
2025,1,Monday,10,11,13,9.9407
2025,1,Monday,10,18,8,5.9985
2025,1,Monday,22,12,6,3.752
2025,1,Monday,10,1,12,7.9407
2025,1,Monday,10,12,17,9.198
2025,1,Monday,10,19,11,11.895
2025,1,Monday,10,13,17,12.5955
2025,1,Monday,10,9,17,17.077
2025,1,Monday,10,6,4,9.653
2025,1,Monday,10,10,13,88.7435
2025,1,Monday,10,17,5,6.2685
2025,1,Monday,10,12,4,5.3257
2025,1,Monday,10,8,4,10.678
2025,1,Monday,10,9,6,28.6505
2025,1,Monday,10,15,5,14.404
2025,1,Monday,10,10,4,25.7562
2025,1,Monday,10,19,4,3.9708
2025,1,Monday,10,17,18,3.9075
2025,1,Monday,10,7,16,7.5108
2025,1,Monday,10,9,15,18.304
2025,1,Monday,10,7,15,4.9963
2025,1,Monday,10,18,17,4.7655
2025,1,Monday,10,12,8,21.0947
2025,1,Monday,10,2,5,18.6865
2025,1,Monday,10,10,1,6.8623
2025,1,Monday,10,14,12,9.1277
2025,1,Monday,10,7,3,3.753
2025,1,Monday,10,3,16,5.6575
2025,1,Monday,10,13,5,24.3417
2025,1,Monday,10,17,12,4.4698
2025,1,Monday,10,9,2,2.6735
2025,1,Monday,10,7,14,10.3105
2025,1,Monday,10,0,6,13.3185
2025,1,Monday,10,1,16,4.9913
2025,1,Monday,10,12,2,0.3175
2025,1,Monday,10,0,5,48.8885
2025,1,Monday,10,13,16,17.7125
2025,1,Monday,10,6,9,50.0162
2025,1,Monday,10,14,18,30.0588
2025,1,Monday,10,2,17,5.3705
2025,1,Monday,10,17,7,4.4833
2025,1,Monday,10,7,9,18.774
2025,1,Monday,10,2,14,17.1592
2025,1,Monday,10,3,1,7.2923
2025,1,Monday,10,7,17,7.532
2025,1,Monday,10,10,19,82.9237
2025,1,Monday,10,12,16,13.4025
2025,1,Monday,10,12,3,2.8628
2025,1,Monday,11,0,4,9.1807
2025,1,Monday,10,6,12,12.7817
2025,1,Monday,10,0,10,36.3125
2025,1,Monday,10,15,1,0.606
2025,1,Monday,10,19,16,15.8773
2025,1,Monday,10,5,18,10.9953
2025,1,Monday,10,7,19,4.0505
2025,1,Monday,10,2,16,6.019
2025,1,Monday,10,16,10,37.2063
2025,1,Monday,10,8,17,7.9808
2025,1,Monday,10,6,13,21.0928
2025,1,Monday,10,12,13,2.9975
2025,1,Monday,10,0,3,16.1735
2025,1,Monday,10,6,18,10.3767
2025,1,Monday,10,13,3,3.1877
2025,1,Monday,10,18,2,2.7087
2025,1,Monday,10,9,18,14.4943
2025,1,Monday,10,11,18,17.7125
2025,1,Monday,10,7,2,4.4028
2025,1,Monday,10,7,11,13.4588
2025,1,Monday,10,17,0,0.913
2025,1,Monday,10,9,11,23.8767
2025,1,Monday,10,6,16,10.3785
2025,1,Monday,10,10,7,83.9913
2025,1,Monday,10,8,15,9.5205
2025,1,Monday,10,8,13,15.8408
2025,1,Monday,10,15,9,21.6508
2025,1,Monday,10,12,6,12.836
2025,1,Monday,10,13,1,6.2395
2025,1,Monday,10,11,8,23.343
2025,1,Monday,10,0,9,14.3622
2025,1,Monday,10,0,19,10.5867
2025,1,Monday,10,4,12,7.8245
2025,1,Monday,10,17,3,1.4955
2025,1,Monday,10,17,8,10.1103
2025,1,Monday,10,18,14,31.9085
2025,1,Monday,10,14,5,47.6713
2025,1,Monday,10,2,15,8.236
2025,1,Monday,10,11,2,1.9293
2025,1,Monday,10,8,7,0.2887
2025,1,Monday,10,6,19,8.1885
2025,1,Monday,10,14,13,11.5115
2025,1,Monday,10,18,13,8.7343
2025,1,Monday,10,5,8,55.9753
2025,1,Monday,10,1,14,12.0038
2025,1,Monday,10,9,7,15.86
2025,1,Monday,10,4,6,7.4915
2025,1,Monday,10,9,14,34.523
2025,1,Monday,10,6,10,74.0117
2025,1,Monday,10,0,12,4.4785
2025,1,Monday,10,8,18,11.524
2025,1,Monday,10,5,2,9.003
2025,1,Monday,10,2,11,11.113
2025,1,Monday,10,19,10,75.8932
2025,1,Monday,10,7,4,6.895
2025,1,Monday,10,10,18,68.9195
2025,1,Monday,10,2,6,8.23
2025,1,Monday,10,2,8,12.943
2025,1,Monday,10,0,18,7.5008
2025,1,Monday,10,9,8,15.1217
2025,1,Monday,10,10,14,153.7945
2025,1,Monday,10,0,1,5.8215
2025,1,Monday,10,19,7,6.7702
2025,1,Monday,10,16,7,9.5585
2025,1,Monday,10,3,10,16.2208
2025,1,Monday,10,10,16,68.7777
2025,1,Monday,10,7,10,52.5795
2025,1,Monday,10,5,10,119.3655
2025,1,Monday,10,18,12,5.1655
2025,1,Monday,10,16,9,16.9055
2025,1,Monday,10,16,5,12.49
2025,1,Monday,10,14,19,22.1603
2025,1,Monday,10,4,13,11.1855
2025,1,Monday,10,0,8,37.2935
2025,1,Monday,10,16,14,14.1398
2025,1,Monday,10,8,5,40.1585
2025,1,Monday,10,19,12,6.9845
2025,1,Monday,10,8,3,8.9145
2025,1,Monday,10,14,1,5.0693
2025,1,Monday,10,15,17,5.3452
2025,1,Monday,10,11,9,34.9258
2025,1,Monday,10,3,19,5.343
2025,1,Monday,10,13,15,12.9238
2025,1,Monday,10,13,2,3.4163
2025,1,Monday,10,5,14,42.6848
2025,1,Monday,10,17,14,11.933
2025,1,Monday,10,6,8,28.355
2025,1,Monday,10,17,16,3.332
2025,1,Monday,10,15,0,1.5213
2025,1,Monday,10,18,0,1.229
2025,1,Monday,10,3,11,5.6552
2025,1,Monday,10,15,6,10.3005
2025,1,Monday,10,14,15,5.334
2025,1,Monday,10,14,7,22.7282
2025,1,Monday,10,6,5,21.7193
2025,1,Monday,10,3,14,13.787
2025,1,Monday,10,16,19,5.1278
2025,1,Monday,10,1,10,22.852
2025,1,Monday,10,11,10,32.5703
2025,1,Monday,10,10,3,12.6045
2025,1,Monday,10,14,3,7.7512
2025,1,Monday,10,17,19,4.5
2025,1,Monday,10,9,16,17.105
2025,1,Monday,10,17,4,0.5795
2025,1,Monday,10,13,10,68.039
2025,1,Monday,10,12,10,27.3195
2025,1,Monday,10,1,4,8.0395
2025,1,Monday,10,4,14,16.5728
2025,1,Monday,10,12,19,9.699
2025,1,Monday,10,2,13,11.1297
2025,1,Monday,10,4,0,7.8522
2025,1,Monday,10,6,14,25.4327
2025,1,Monday,10,7,18,5.931
2025,1,Monday,10,3,0,5.942
2025,1,Monday,10,14,10,102.8007
2025,1,Monday,10,15,18,9.211
2025,1,Monday,10,7,1,2.1933
2025,1,Monday,10,4,18,5.9395
2025,1,Monday,10,10,2,7.6978
2025,1,Monday,10,2,0,5.6373
2025,1,Monday,10,8,2,4.105
2025,1,Monday,10,9,19,13.196
2025,1,Monday,10,14,17,15.3653
2025,1,Monday,10,14,9,32.6423
2025,1,Monday,10,18,11,5.704
2025,1,Monday,10,14,11,16.8873
2025,1,Monday,10,16,12,8.9883
2025,1,Monday,10,11,7,15.1443
2025,1,Monday,10,5,12,16.9507
2025,1,Monday,10,13,12,2.5885
2025,1,Monday,10,3,6,7.5725
2025,1,Monday,10,5,7,19.656
2025,1,Monday,10,6,1,3.19
2025,1,Monday,10,5,15,9.4902
2025,1,Monday,10,5,9,59.6512
2025,1,Monday,10,14,2,6.6248
2025,1,Monday,10,12,0,2.792
2025,1,Monday,10,13,6,18.092
2025,1,Monday,10,12,5,18.806
2025,1,Monday,10,3,17,3.4315
2025,1,Monday,10,15,19,6.8635
2025,1,Monday,10,5,17,10.6393
2025,1,Monday,10,12,14,12.896
2025,1,Monday,10,11,14,31.8145
2025,1,Monday,10,5,0,24.7825
2025,1,Monday,10,18,15,9.4345
2025,1,Monday,10,2,19,6.6617
2025,1,Monday,10,15,4,2.6958
2025,1,Monday,10,0,17,2.3875
2025,1,Monday,10,18,1,1.2192
2025,1,Monday,10,5,1,8.5442
2025,1,Monday,10,5,11,26.6915
2025,1,Monday,10,11,1,2.867
2025,1,Monday,10,14,8,33.7257
2025,1,Monday,10,16,1,2.3657
2025,1,Monday,10,1,15,4.434
2025,1,Monday,10,9,5,28.1813
2025,1,Monday,10,6,11,23.145
2025,1,Monday,10,17,9,10.7475
2025,1,Monday,10,5,13,20.0998
2025,1,Monday,10,19,1,4.5395
2025,1,Monday,10,5,4,8.1303
2025,1,Monday,10,3,18,10.085
2025,1,Monday,10,11,3,7.249
2025,1,Monday,10,15,12,9.5995
2025,1,Monday,10,10,5,104.3258
2025,1,Monday,10,17,11,6.2625
2025,1,Monday,10,0,16,6.1678
2025,1,Monday,10,19,8,20.6823
2025,1,Monday,10,12,15,8.6973
2025,1,Monday,10,16,4,2.8875
2025,1,Monday,10,19,9,17.5957
2025,1,Monday,10,9,4,9.517
2025,1,Monday,10,13,18,11.79
2025,1,Monday,10,17,13,8.617
2025,1,Monday,10,10,15,55.2183
2025,1,Monday,10,5,16,14.528
2025,1,Monday,10,13,7,14.175
2025,1,Monday,10,18,6,7.187
2025,1,Monday,10,10,11,39.2197
2025,1,Monday,10,7,8,1.5695
2025,1,Monday,22,14,11,8.7072
2025,1,Monday,22,18,14,6.2978
2025,1,Monday,22,1,14,2.0828
2025,1,Monday,22,5,8,0.8632
2025,1,Monday,22,17,10,8.738
2025,1,Monday,22,0,13,0.3298
2025,1,Monday,22,5,6,2.902
2025,1,Monday,22,18,2,1.0968
2025,1,Monday,22,0,10,6.6455
2025,1,Monday,22,13,16,3.2725
