Year,Month,day_of_week,hour_of_day,origin,destination,estimated_ridership
2025,2,Wednesday,13,6,4,1.2768
2025,2,Wednesday,13,6,1,0.3573
2025,2,Wednesday,13,11,6,7.9077
2025,2,Wednesday,13,8,7,0.8837
2025,2,Wednesday,13,1,7,0.2727
2025,2,Wednesday,13,10,2,3.645
2025,2,Wednesday,13,2,3,1.4455
2025,2,Wednesday,13,11,4,10.1023
2025,2,Wednesday,13,4,7,3.2327
2025,2,Wednesday,13,2,7,2.8925
2025,2,Wednesday,13,3,0,7.9305
2025,2,Wednesday,13,3,5,4.7593
2025,2,Wednesday,13,7,11,6.385
2025,2,Wednesday,13,10,5,0.2985
2025,2,Wednesday,13,6,8,1.5413
2025,2,Wednesday,13,0,5,2.273
2025,2,Wednesday,13,5,3,6.2227
2025,2,Wednesday,13,7,9,2.9117
2025,2,Wednesday,13,9,0,2.1585
2025,2,Wednesday,13,3,2,3.1897
2025,2,Wednesday,13,4,6,4.2268
2025,2,Wednesday,13,2,8,2.607
2025,2,Wednesday,13,10,4,3.775
2025,2,Wednesday,13,3,11,5.5985
2025,2,Wednesday,13,10,1,1.7095
2025,2,Wednesday,13,6,0,1.2512
2025,2,Wednesday,13,3,7,4.1602
2025,2,Wednesday,13,8,4,8.37
2025,2,Wednesday,13,8,6,1.1972
2025,2,Wednesday,13,5,8,2.167
2025,2,Wednesday,13,9,3,1.873
2025,2,Wednesday,13,7,4,7.9797
2025,2,Wednesday,13,7,0,2.9572
2025,2,Wednesday,13,0,7,3.7705
2025,2,Wednesday,13,11,2,11.33
2025,2,Wednesday,13,3,6,2.0773
2025,2,Wednesday,13,0,4,7.061
2025,2,Wednesday,13,0,10,2.6688
2025,2,Wednesday,13,7,2,3.6457
2025,2,Wednesday,13,9,1,0.6028
2025,2,Wednesday,13,0,6,2.6465
2025,2,Wednesday,13,3,4,6.184
2025,2,Wednesday,13,4,2,8.7465
2025,2,Wednesday,13,10,7,1.7083
2025,2,Wednesday,13,5,11,7.4108
2025,2,Wednesday,13,10,3,4.8755
2025,2,Wednesday,13,2,11,3.7583
2025,2,Wednesday,13,7,1,0.8623
2025,2,Wednesday,13,10,6,0.841
2025,2,Wednesday,13,1,5,0.353
2025,2,Wednesday,2,8,1,0.75
2025,2,Wednesday,2,3,7,0.25
2025,2,Wednesday,2,5,8,0.3332
2025,2,Wednesday,2,4,2,0.2813
2025,2,Wednesday,2,11,8,0.25
2025,2,Wednesday,2,6,8,0.375
2025,2,Wednesday,2,5,3,0.275
2025,2,Wednesday,2,6,1,0.6457
2025,2,Wednesday,2,3,0,0.25
2025,2,Wednesday,2,0,2,0.75
2025,2,Wednesday,2,11,6,0.25
2025,2,Wednesday,2,11,5,1.125
2025,2,Wednesday,2,7,5,0.25
2025,2,Wednesday,2,6,2,0.5
2025,2,Wednesday,2,11,2,0.25
2025,2,Wednesday,2,5,10,0.275
2025,2,Wednesday,2,8,11,0.3332
2025,2,Wednesday,2,8,3,0.5832
2025,2,Wednesday,2,5,0,0.55
2025,2,Wednesday,2,7,4,0.75
2025,2,Wednesday,2,8,0,0.3125
2025,2,Wednesday,2,4,6,0.5762
2025,2,Wednesday,2,11,4,0.8125
2025,2,Wednesday,2,4,8,1.2012
2025,2,Wednesday,2,4,0,0.375
2025,2,Wednesday,2,1,6,0.3332
2025,2,Wednesday,2,2,4,0.25
2025,2,Wednesday,2,3,10,0.3125
2025,2,Wednesday,2,5,11,0.275
2025,2,Wednesday,2,4,3,0.3055
2025,2,Wednesday,2,10,8,0.25
2025,2,Wednesday,2,11,7,0.25
2025,2,Wednesday,2,4,9,0.7707
2025,2,Wednesday,14,10,4,7.665
2025,2,Wednesday,14,11,1,4.5995
2025,2,Wednesday,14,3,4,7.3637
2025,2,Wednesday,14,6,2,0.9518
2025,2,Wednesday,14,3,10,3.9035
2025,2,Wednesday,14,4,11,9.5317
2025,2,Wednesday,14,4,7,12.1287
2025,2,Wednesday,14,3,8,11.1493
2025,2,Wednesday,14,6,4,2.341
2025,2,Wednesday,14,0,3,12.4355
2025,2,Wednesday,14,5,7,2.45
2025,2,Wednesday,14,5,11,13.9018
2025,2,Wednesday,14,3,5,4.9397
2025,2,Wednesday,14,9,3,4.3585
2025,2,Wednesday,14,7,8,0.2738
2025,2,Wednesday,14,7,2,4.0658
2025,2,Wednesday,14,0,4,5.3007
2025,2,Wednesday,14,5,3,21.066
2025,2,Wednesday,14,8,3,15.5262
2025,2,Wednesday,14,4,0,8.0958
2025,2,Wednesday,14,0,9,4.3743
2025,2,Wednesday,14,10,2,6.7063
2025,2,Wednesday,14,11,5,11.846
2025,2,Wednesday,14,4,5,3.0642
2025,2,Wednesday,14,6,1,0.9112
2025,2,Wednesday,14,4,10,8.1417
2025,2,Wednesday,14,3,7,4.142
2025,2,Wednesday,14,1,6,2.4575
2025,2,Wednesday,14,0,5,2.6493
2025,2,Wednesday,14,7,1,1.5203
2025,2,Wednesday,14,1,3,4.2993
2025,2,Wednesday,14,11,7,11.5672
2025,2,Wednesday,14,7,4,7.084
2025,2,Wednesday,14,7,0,1.458
2025,2,Wednesday,14,0,11,2.4138
2025,2,Wednesday,14,9,1,1.876
2025,2,Wednesday,14,11,6,6.9378
2025,2,Wednesday,14,2,5,5.9245
2025,2,Wednesday,14,1,0,0.31
2025,2,Wednesday,14,8,0,7.262
2025,2,Wednesday,14,9,5,0.9453
2025,2,Wednesday,14,7,9,1.798
2025,2,Wednesday,14,5,8,4.3532
2025,2,Wednesday,14,1,5,0.62
2025,2,Wednesday,14,10,5,1.4853
2025,2,Wednesday,14,2,10,1.439
2025,2,Wednesday,14,6,8,2.917
2025,2,Wednesday,14,8,2,6.3255
2025,2,Wednesday,14,2,3,1.7345
2025,2,Wednesday,14,2,7,2.715
2025,2,Wednesday,14,2,6,0.2822
2025,2,Wednesday,14,10,6,0.3027
2025,2,Wednesday,14,6,3,3.8523
2025,2,Wednesday,14,8,4,10.73
2025,2,Wednesday,14,3,11,7.1002
2025,2,Wednesday,14,8,1,1.2627
2025,2,Wednesday,14,2,0,11.974
2025,2,Wednesday,14,9,7,1.256
2025,2,Wednesday,14,4,1,1.5155
2025,2,Wednesday,14,10,9,0.2813
2025,2,Wednesday,14,9,0,1.876
2025,2,Wednesday,14,3,2,3.2005
2025,2,Wednesday,14,11,3,19.7795
2025,2,Wednesday,14,9,4,4.0627
2025,2,Wednesday,14,6,9,1.966
2025,2,Wednesday,14,5,0,8.6807
2025,2,Wednesday,14,0,6,2.038
2025,2,Wednesday,14,3,9,4.266
2025,2,Wednesday,14,0,7,4.0752
2025,2,Wednesday,14,7,11,10.9985
2025,2,Wednesday,14,10,1,0.899
2025,2,Wednesday,14,1,4,2.3065
2025,2,Wednesday,14,4,9,8.6648
2025,2,Wednesday,14,2,1,0.9063
2025,2,Wednesday,14,11,8,7.8622
2025,2,Wednesday,14,7,10,2.9705
2025,2,Wednesday,14,11,4,14.6435
2025,2,Wednesday,14,6,11,4.5607
2025,2,Wednesday,14,0,2,14.2858
2025,2,Wednesday,14,6,0,1.9257
2025,2,Wednesday,14,9,6,3.1365
2025,2,Wednesday,14,11,2,11.8255
2025,2,Wednesday,14,11,0,6.66
2025,2,Wednesday,14,8,10,4.7247
2025,2,Wednesday,14,8,6,0.6262
2025,2,Wednesday,14,7,3,2.3317
2025,2,Wednesday,14,8,11,7.2237
2025,2,Wednesday,14,4,8,6.237
2025,2,Wednesday,14,4,2,12.5205
2025,2,Wednesday,14,8,7,0.6283
2025,2,Wednesday,14,10,8,2.3828
2025,2,Wednesday,14,5,4,5.2755
2025,2,Wednesday,14,0,8,5.8705
2025,2,Wednesday,14,5,2,18.6195
2025,2,Wednesday,14,0,1,0.594
2025,2,Wednesday,14,1,2,2.0112
2025,2,Wednesday,14,2,9,2.6635
2025,2,Wednesday,14,10,11,1.1233
2025,2,Wednesday,14,10,3,6.941
2025,2,Wednesday,14,1,11,1.0308
2025,2,Wednesday,14,1,8,2.2705
2025,2,Wednesday,14,0,10,4.4518
2025,2,Wednesday,14,1,7,1.3498000000000001
2025,2,Wednesday,14,10,0,4.04
2025,2,Wednesday,14,11,9,5.5143
2025,2,Wednesday,14,2,4,9.4065
2025,2,Wednesday,14,2,11,4.71
2025,2,Wednesday,14,4,3,10.2683
2025,2,Wednesday,14,3,0,10.9717
2025,2,Wednesday,14,10,7,1.4805
2025,2,Wednesday,14,5,10,6.512
2025,2,Wednesday,14,4,6,3.089
2025,2,Wednesday,14,9,11,5.644
2025,2,Wednesday,14,3,1,5.018
2025,2,Wednesday,14,7,5,1.8125
2025,2,Wednesday,14,6,10,3.33
2025,2,Wednesday,14,8,5,2.8455
2025,2,Wednesday,14,11,10,6.6998
2025,2,Wednesday,14,1,9,0.661
2025,2,Wednesday,14,3,6,4.569
2025,2,Wednesday,14,2,8,7.386
2025,2,Wednesday,14,5,9,2.8015
2025,2,Wednesday,14,1,10,1.3355
2025,2,Wednesday,14,5,1,2.7805
2025,2,Wednesday,14,9,2,2.176
2025,2,Wednesday,3,8,1,0.75
2025,2,Wednesday,3,11,7,0.5
2025,2,Wednesday,3,3,0,0.375
2025,2,Wednesday,3,4,9,0.3055
2025,2,Wednesday,3,8,4,0.3332
2025,2,Wednesday,3,0,6,0.2918
2025,2,Wednesday,3,7,4,1
2025,2,Wednesday,3,3,4,0.75
2025,2,Wednesday,3,10,1,0.25
2025,2,Wednesday,3,8,2,0.5
2025,2,Wednesday,3,2,4,0.25
2025,2,Wednesday,3,4,0,0.618
2025,2,Wednesday,3,2,1,0.25
2025,2,Wednesday,3,11,0,0.25
2025,2,Wednesday,3,3,9,0.375
2025,2,Wednesday,3,1,8,0.25
2025,2,Wednesday,3,2,6,0.25
2025,2,Wednesday,3,2,0,0.25
2025,2,Wednesday,3,9,11,0.2777
2025,2,Wednesday,3,4,7,0.9642
2025,2,Wednesday,3,9,3,0.3125
2025,2,Wednesday,3,11,5,0.375
2025,2,Wednesday,3,7,0,0.5418
2025,2,Wednesday,3,2,8,0.25
2025,2,Wednesday,3,0,4,0.7918
2025,2,Wednesday,3,4,8,0.625
2025,2,Wednesday,15,3,5,4.6455
2025,2,Wednesday,15,7,9,1.324
2025,2,Wednesday,15,8,11,6.4645
2025,2,Wednesday,15,4,6,5.0792
2025,2,Wednesday,15,4,8,13.3233
2025,2,Wednesday,15,0,9,7.1843
2025,2,Wednesday,15,8,5,4.5707
2025,2,Wednesday,15,7,11,5.9037
2025,2,Wednesday,15,11,3,27.5312
2025,2,Wednesday,15,1,6,3.3233
2025,2,Wednesday,15,5,7,1.8095
2025,2,Wednesday,15,0,10,9.255
2025,2,Wednesday,15,2,10,2.607
2025,2,Wednesday,15,3,8,10.291
2025,2,Wednesday,15,11,8,17.181
2025,2,Wednesday,15,4,2,11.0265
2025,2,Wednesday,15,1,2,5.0713
2025,2,Wednesday,15,2,4,14.5855
2025,2,Wednesday,15,3,4,4.473
2025,2,Wednesday,15,0,1,0.3207
2025,2,Wednesday,15,5,11,7.5222
2025,2,Wednesday,15,1,5,3.95
2025,2,Wednesday,15,5,8,7.2558
2025,2,Wednesday,15,8,4,10.7145
2025,2,Wednesday,15,1,10,1.2298
2025,2,Wednesday,15,2,1,2.9227
2025,2,Wednesday,15,6,8,1.7257
2025,2,Wednesday,15,11,2,18.663
2025,2,Wednesday,15,3,2,4.8205
2025,2,Wednesday,15,10,8,5.7705
2025,2,Wednesday,15,6,4,3.1887
2025,2,Wednesday,15,0,11,4.9683
2025,2,Wednesday,15,3,7,5.468
2025,2,Wednesday,15,4,10,5.6273
2025,2,Wednesday,15,10,4,4.5275
2025,2,Wednesday,15,1,4,4.5805
2025,2,Wednesday,15,1,8,5.7002
2025,2,Wednesday,15,11,9,14.8558
2025,2,Wednesday,15,1,11,0.9145
2025,2,Wednesday,15,10,2,4.1565
2025,2,Wednesday,15,10,5,1.5023
2025,2,Wednesday,15,2,11,3.1808
2025,2,Wednesday,15,6,2,1.143
2025,2,Wednesday,15,4,5,4.5182
2025,2,Wednesday,15,4,7,13.189
2025,2,Wednesday,15,3,11,5.5028
2025,2,Wednesday,15,9,11,5.251
2025,2,Wednesday,15,6,10,1.7488
2025,2,Wednesday,15,2,6,2.9265
2025,2,Wednesday,15,4,1,1.5015
2025,2,Wednesday,15,5,1,2.094
2025,2,Wednesday,15,11,10,4.4295
2025,2,Wednesday,15,11,7,14.2537
2025,2,Wednesday,15,4,11,8.3988
2025,2,Wednesday,15,9,0,2.5247
2025,2,Wednesday,15,4,0,7.1155
2025,2,Wednesday,15,7,2,4.2593
2025,2,Wednesday,15,2,0,14.068
2025,2,Wednesday,15,10,7,3.0595
2025,2,Wednesday,15,9,7,1.5535
2025,2,Wednesday,15,11,4,18.257
2025,2,Wednesday,15,0,4,9.2823
2025,2,Wednesday,15,0,7,10.046
2025,2,Wednesday,15,0,2,11.9975
2025,2,Wednesday,15,3,9,3.0652
2025,2,Wednesday,15,8,6,2.4385
2025,2,Wednesday,15,5,9,3.615
2025,2,Wednesday,15,9,3,6.2238
2025,2,Wednesday,15,9,6,2.5115
2025,2,Wednesday,15,0,8,23.9947
2025,2,Wednesday,15,6,11,6.0848
2025,2,Wednesday,15,8,10,1.8305
2025,2,Wednesday,15,3,10,5.4168
2025,2,Wednesday,15,5,10,3.0168
2025,2,Wednesday,15,3,0,9.9562
2025,2,Wednesday,15,9,2,3.0777
2025,2,Wednesday,15,7,1,0.6023
2025,2,Wednesday,15,7,8,1.2488
2025,2,Wednesday,15,10,3,6.564
2025,2,Wednesday,15,9,4,6.5072
2025,2,Wednesday,15,1,7,1.4852
2025,2,Wednesday,15,6,9,1.9818
2025,2,Wednesday,15,0,6,3.21
2025,2,Wednesday,15,10,6,1.177
2025,2,Wednesday,15,6,1,0.5822
2025,2,Wednesday,15,8,7,0.9072
2025,2,Wednesday,15,7,3,4.4768
2025,2,Wednesday,15,10,11,2.4373
2025,2,Wednesday,15,5,0,6.6028
2025,2,Wednesday,15,5,2,12.9795
2025,2,Wednesday,15,4,9,5.9053
2025,2,Wednesday,15,8,1,1.8415
2025,2,Wednesday,15,0,5,5.4213
2025,2,Wednesday,15,11,6,9.9345
2025,2,Wednesday,15,2,8,6.735
2025,2,Wednesday,15,6,3,2.9305
2025,2,Wednesday,15,10,0,3.8902
2025,2,Wednesday,15,7,0,2.409
2025,2,Wednesday,15,10,1,0.8635
2025,2,Wednesday,15,7,10,0.6637
2025,2,Wednesday,15,1,3,6.4062
2025,2,Wednesday,15,5,3,11.7162
2025,2,Wednesday,15,1,9,1.2002
2025,2,Wednesday,15,5,4,2.402
2025,2,Wednesday,15,6,0,4.1093
2025,2,Wednesday,15,8,0,5.1837
2025,2,Wednesday,15,3,1,7.8782
2025,2,Wednesday,15,7,4,10.8933
2025,2,Wednesday,15,0,3,13.9175
2025,2,Wednesday,15,8,3,12.547
2025,2,Wednesday,15,10,9,0.6135
2025,2,Wednesday,15,8,2,5.2555
2025,2,Wednesday,15,2,5,3.1933
2025,2,Wednesday,15,2,3,3.4257
2025,2,Wednesday,15,9,1,0.302
2025,2,Wednesday,15,11,1,4.6563
2025,2,Wednesday,15,2,9,1.777
2025,2,Wednesday,15,2,7,1.7975
2025,2,Wednesday,15,4,3,6.2733
2025,2,Wednesday,15,11,5,8.7618
2025,2,Wednesday,15,3,6,2.1358
2025,2,Wednesday,15,11,0,5.5208
2025,2,Wednesday,15,9,5,2.49
2025,2,Wednesday,4,11,10,0.7918
2025,2,Wednesday,4,11,2,0.25
2025,2,Wednesday,4,6,10,0.5832
2025,2,Wednesday,4,10,5,0.8125
2025,2,Wednesday,4,7,3,1.1345
2025,2,Wednesday,4,6,4,0.25
2025,2,Wednesday,4,0,6,1.1528
2025,2,Wednesday,4,10,0,0.5
2025,2,Wednesday,4,0,10,0.3055
2025,2,Wednesday,4,4,2,0.9332
2025,2,Wednesday,4,5,1,1.176
2025,2,Wednesday,4,1,4,1.0665
2025,2,Wednesday,4,3,4,0.2707
2025,2,Wednesday,4,11,0,1.5
2025,2,Wednesday,4,0,3,0.3055
2025,2,Wednesday,4,3,0,1.1525
2025,2,Wednesday,4,10,3,0.3125
2025,2,Wednesday,4,0,4,1
2025,2,Wednesday,4,11,3,0.7918
2025,2,Wednesday,4,4,10,0.3125
2025,2,Wednesday,4,0,11,0.25
2025,2,Wednesday,4,8,1,1.7938
2025,2,Wednesday,4,8,0,0.2885
2025,2,Wednesday,4,5,4,0.5868
2025,2,Wednesday,4,0,7,0.3
2025,2,Wednesday,4,8,4,0.25
2025,2,Wednesday,4,11,9,1.1833
2025,2,Wednesday,4,5,2,0.3215
2025,2,Wednesday,4,2,11,0.25
2025,2,Wednesday,4,0,8,0.25
2025,2,Wednesday,4,9,0,0.2707
2025,2,Wednesday,4,5,3,0.551
2025,2,Wednesday,4,11,4,0.25
2025,2,Wednesday,4,7,0,1.7007
2025,2,Wednesday,4,4,0,2.1652
2025,2,Wednesday,4,10,1,0.25
2025,2,Wednesday,4,4,1,0.3125
2025,2,Wednesday,4,1,3,1.0665
2025,2,Wednesday,4,2,0,0.375
2025,2,Wednesday,4,6,11,1.1
2025,2,Wednesday,4,11,1,0.75
2025,2,Wednesday,4,0,9,0.3055
2025,2,Wednesday,4,4,7,0.25
2025,2,Wednesday,4,4,5,0.25
2025,2,Wednesday,4,2,4,0.25
2025,2,Wednesday,4,4,9,0.5
2025,2,Wednesday,16,1,4,3.6297
2025,2,Wednesday,16,3,6,5.0265
2025,2,Wednesday,16,4,11,12.3078
2025,2,Wednesday,16,2,3,1.773
2025,2,Wednesday,16,11,10,5.4705
2025,2,Wednesday,16,7,4,7.2962
2025,2,Wednesday,16,6,10,3.7782
2025,2,Wednesday,16,7,10,2.7342
2025,2,Wednesday,16,3,7,5.4325
2025,2,Wednesday,16,5,0,8.9265
2025,2,Wednesday,16,0,7,6.9572
2025,2,Wednesday,16,5,1,1.782
2025,2,Wednesday,16,5,2,20.292
2025,2,Wednesday,16,10,6,3.285
2025,2,Wednesday,16,0,3,15.7407
2025,2,Wednesday,16,4,3,6.628
2025,2,Wednesday,16,11,2,13.1233
2025,2,Wednesday,16,0,6,2.3245
2025,2,Wednesday,16,4,1,1.2113
2025,2,Wednesday,16,2,10,2.6693
2025,2,Wednesday,16,10,1,0.2898
2025,2,Wednesday,16,0,11,8.4375
2025,2,Wednesday,16,9,11,2.9618
2025,2,Wednesday,16,2,7,2.9617
2025,2,Wednesday,16,10,2,5.2843
2025,2,Wednesday,16,5,9,4.1893
2025,2,Wednesday,16,7,3,4.4465
2025,2,Wednesday,16,0,10,10.193
2025,2,Wednesday,16,11,4,21.2785
2025,2,Wednesday,16,10,3,5.5815
2025,2,Wednesday,16,1,3,8.4002
2025,2,Wednesday,16,10,7,2.9123
2025,2,Wednesday,16,5,4,1.1937
2025,2,Wednesday,16,10,4,10.312
2025,2,Wednesday,16,8,2,6.6042
2025,2,Wednesday,16,7,2,5.6258
2025,2,Wednesday,16,1,7,4.184
2025,2,Wednesday,16,6,9,2.4005
2025,2,Wednesday,16,1,5,7.1787
2025,2,Wednesday,16,7,1,1.5095
2025,2,Wednesday,16,8,10,2.7887
2025,2,Wednesday,16,4,2,6.8773
2025,2,Wednesday,16,2,9,4.6353
2025,2,Wednesday,16,6,11,5.3877
2025,2,Wednesday,16,9,3,7.6937
2025,2,Wednesday,16,7,5,0.5962
2025,2,Wednesday,16,7,0,2.0482
2025,2,Wednesday,16,6,8,3.794
2025,2,Wednesday,16,1,8,13.2285
2025,2,Wednesday,16,4,7,8.5448
2025,2,Wednesday,16,11,3,21.2012
2025,2,Wednesday,16,9,5,1.7715
2025,2,Wednesday,16,9,6,1.7895
2025,2,Wednesday,16,5,10,3.573
2025,2,Wednesday,16,10,8,2.3398
2025,2,Wednesday,16,5,3,12.8713
2025,2,Wednesday,16,8,5,4.0455
2025,2,Wednesday,16,2,11,6.5055
2025,2,Wednesday,16,5,7,3.2815
2025,2,Wednesday,16,0,5,10.4543
2025,2,Wednesday,16,4,8,15.8418
2025,2,Wednesday,16,11,7,18.6348
2025,2,Wednesday,16,6,4,2.3343
2025,2,Wednesday,16,8,11,6.7068
2025,2,Wednesday,16,6,1,2.0788
2025,2,Wednesday,16,8,0,3.0552
2025,2,Wednesday,16,4,9,5.7453
2025,2,Wednesday,16,0,4,24.394
2025,2,Wednesday,16,3,9,6.8105
2025,2,Wednesday,16,0,1,0.5798
2025,2,Wednesday,16,5,11,11.6333
2025,2,Wednesday,16,2,1,3.9955
2025,2,Wednesday,16,3,5,7.7073
2025,2,Wednesday,16,3,8,16.4275
2025,2,Wednesday,16,9,4,6.8225
2025,2,Wednesday,16,7,8,1.8528
2025,2,Wednesday,16,0,9,6.3785
2025,2,Wednesday,16,2,4,10.3843
2025,2,Wednesday,16,11,5,12.2005
2025,2,Wednesday,16,0,2,16.8427
2025,2,Wednesday,16,8,3,13.756
2025,2,Wednesday,16,4,10,7.351
2025,2,Wednesday,16,3,0,10.4853
2025,2,Wednesday,16,11,8,16.0368
2025,2,Wednesday,16,5,8,5.0933
2025,2,Wednesday,16,3,10,6.4753
2025,2,Wednesday,16,2,5,7.9565
2025,2,Wednesday,16,3,2,4.179
2025,2,Wednesday,16,2,0,13.319
2025,2,Wednesday,16,11,6,6.3307
2025,2,Wednesday,16,9,0,2.3797
2025,2,Wednesday,16,4,0,6.0335
2025,2,Wednesday,16,4,6,2.721
2025,2,Wednesday,16,8,7,2.3493
2025,2,Wednesday,16,1,11,4.1363
2025,2,Wednesday,16,10,0,4.1545
2025,2,Wednesday,16,2,8,12.295
2025,2,Wednesday,16,8,4,16.3722
2025,2,Wednesday,16,1,2,5.6552
2025,2,Wednesday,16,11,0,8.428
2025,2,Wednesday,16,10,5,4.4808
2025,2,Wednesday,16,3,1,6.5737
2025,2,Wednesday,16,6,0,4.0748
2025,2,Wednesday,16,1,0,0.8905
2025,2,Wednesday,16,1,10,2.9922
2025,2,Wednesday,16,11,1,3.1717
2025,2,Wednesday,16,3,11,8.6773
2025,2,Wednesday,16,9,7,2.9772
2025,2,Wednesday,16,7,11,11.287
2025,2,Wednesday,16,6,3,3.1407
2025,2,Wednesday,16,8,6,1.4988
2025,2,Wednesday,16,1,6,0.3007
2025,2,Wednesday,16,1,9,3.902
2025,2,Wednesday,16,2,6,1.4418
2025,2,Wednesday,16,7,9,2.4555
2025,2,Wednesday,16,0,8,16.7932
2025,2,Wednesday,16,11,9,9.0567
2025,2,Wednesday,16,9,1,1.1983
2025,2,Wednesday,16,9,2,4.756
2025,2,Wednesday,16,3,4,10.3343
2025,2,Wednesday,16,10,11,3.2825
2025,2,Wednesday,16,8,1,2.9862
2025,2,Wednesday,16,10,9,0.2805
2025,2,Wednesday,16,4,5,2.395
2025,2,Wednesday,16,6,2,3.415
2025,2,Wednesday,5,3,10,0.25
2025,2,Wednesday,5,9,3,2.149
2025,2,Wednesday,5,0,7,0.375
2025,2,Wednesday,5,10,0,1.4063
2025,2,Wednesday,5,9,1,0.577
2025,2,Wednesday,5,9,6,0.302
2025,2,Wednesday,5,4,2,5.3668
2025,2,Wednesday,5,8,10,0.3
2025,2,Wednesday,5,2,11,0.8135
2025,2,Wednesday,5,8,1,3.1668
2025,2,Wednesday,5,0,3,1.1548
2025,2,Wednesday,5,6,8,0.2955
2025,2,Wednesday,5,0,9,0.8957
2025,2,Wednesday,5,6,11,0.2727
2025,2,Wednesday,5,3,11,1.079
2025,2,Wednesday,5,5,1,10.3885
2025,2,Wednesday,5,10,1,0.2657
2025,2,Wednesday,5,4,3,0.59
2025,2,Wednesday,5,8,3,3.3913
2025,2,Wednesday,5,5,2,3.5532
2025,2,Wednesday,5,4,8,1.5382
2025,2,Wednesday,5,3,8,0.276
2025,2,Wednesday,5,10,5,0.2657
2025,2,Wednesday,5,4,1,0.681
2025,2,Wednesday,5,4,9,0.7195
2025,2,Wednesday,5,9,11,0.283
2025,2,Wednesday,5,2,8,0.2612
2025,2,Wednesday,5,4,0,4.5512
2025,2,Wednesday,5,7,1,0.5955
2025,2,Wednesday,5,11,1,1.1187
2025,2,Wednesday,5,7,0,2.0385
2025,2,Wednesday,5,3,7,0.8492
2025,2,Wednesday,5,1,3,0.6608
2025,2,Wednesday,5,11,5,1.089
2025,2,Wednesday,5,4,11,0.8857
2025,2,Wednesday,5,5,11,3.2812
2025,2,Wednesday,5,11,8,0.8288
2025,2,Wednesday,5,11,0,1.2795
2025,2,Wednesday,5,5,0,3.2285
2025,2,Wednesday,5,2,6,1.1643
2025,2,Wednesday,5,10,8,0.25
2025,2,Wednesday,5,7,9,0.5642
2025,2,Wednesday,5,0,6,1.9915
2025,2,Wednesday,5,1,8,0.619
2025,2,Wednesday,5,7,11,0.9125
2025,2,Wednesday,5,7,3,0.839
2025,2,Wednesday,5,6,0,1.1
2025,2,Wednesday,5,2,7,0.8625
2025,2,Wednesday,5,0,2,2.5375
2025,2,Wednesday,5,0,5,0.2668
2025,2,Wednesday,5,11,4,0.5295
2025,2,Wednesday,5,11,2,2.456
2025,2,Wednesday,5,0,8,0.855
2025,2,Wednesday,5,2,0,1.1578
2025,2,Wednesday,5,8,4,3.3438
2025,2,Wednesday,5,11,3,3.0365
2025,2,Wednesday,5,8,11,3.7393
2025,2,Wednesday,5,5,4,0.6022
2025,2,Wednesday,5,7,8,0.2702
2025,2,Wednesday,5,8,0,6.0238
2025,2,Wednesday,5,3,2,0.5135
2025,2,Wednesday,5,10,2,0.8125
2025,2,Wednesday,5,10,3,0.25
2025,2,Wednesday,5,0,4,0.375
2025,2,Wednesday,5,6,3,0.2738
2025,2,Wednesday,5,5,8,0.3007
2025,2,Wednesday,5,9,4,0.283
2025,2,Wednesday,5,8,7,0.3
2025,2,Wednesday,5,5,3,3.8302
2025,2,Wednesday,5,3,1,0.5432
2025,2,Wednesday,5,3,5,0.25
2025,2,Wednesday,5,11,6,2.4302
2025,2,Wednesday,5,5,10,1.1845
2025,2,Wednesday,5,3,0,0.2865
2025,2,Wednesday,5,1,9,0.4168
2025,2,Wednesday,5,7,4,1.1765
2025,2,Wednesday,5,9,2,1.5007
2025,2,Wednesday,5,7,2,0.5703
2025,2,Wednesday,5,8,2,2.9963
2025,2,Wednesday,5,9,0,0.868
2025,2,Wednesday,5,0,11,0.5668
2025,2,Wednesday,17,2,1,4.7305
2025,2,Wednesday,17,5,10,4.4525
2025,2,Wednesday,17,4,10,12.3263
2025,2,Wednesday,17,10,0,9.978
2025,2,Wednesday,17,6,8,3.5507
2025,2,Wednesday,17,4,6,4.2235
2025,2,Wednesday,17,10,8,4.7093
2025,2,Wednesday,17,3,10,9.8262
2025,2,Wednesday,17,4,3,12.8355
2025,2,Wednesday,17,7,10,1.1993
2025,2,Wednesday,17,11,1,5.4
2025,2,Wednesday,17,8,5,4.4753
2025,2,Wednesday,17,2,4,20.5635
2025,2,Wednesday,17,5,9,3.9075
2025,2,Wednesday,17,4,2,17.621
2025,2,Wednesday,17,1,7,6.6168
2025,2,Wednesday,17,1,8,9.2335
2025,2,Wednesday,17,2,11,10.4005
2025,2,Wednesday,17,2,5,7.4278
2025,2,Wednesday,17,7,9,3.9217
2025,2,Wednesday,17,2,9,5.9605
2025,2,Wednesday,17,11,5,15.1082
2025,2,Wednesday,17,3,11,15.6915
2025,2,Wednesday,17,4,7,9.3198
2025,2,Wednesday,17,10,6,2.9648
2025,2,Wednesday,17,0,8,24.4057
2025,2,Wednesday,17,7,5,3.6303
2025,2,Wednesday,17,5,7,3.2973
2025,2,Wednesday,17,5,2,14.7098
2025,2,Wednesday,17,6,10,2.0922
2025,2,Wednesday,17,11,0,6.9163
2025,2,Wednesday,17,7,0,4.2522
2025,2,Wednesday,17,10,4,13.547
2025,2,Wednesday,17,1,4,8.3343
